-73.97544997633672	40.77448599337349
-74.0069509740253	40.72496198653504
-73.93348494830785	40.85715901731401
-73.95964794934007	40.820158033296785
-73.976336986377	40.72141995806778
-74.01170399916946	40.70774001034853
-73.97318501814357	40.79272103813184
-73.96795500445768	40.765401992757404
-74.01462194497283	40.701290997573494
-73.9195009354818	40.790769649393404
-73.96195204284263	40.79796895655191
-74.00400498966155	40.71684798652191
-73.98264798523131	40.72724702464282
-73.92523595247908	40.85223097260399
-73.9187865308553	40.791508089883635
-73.93692805639063	40.805050002322005
-73.95182597116307	40.76519698000326
-73.9672380006882	40.747342020175935
-74.00684503574173	40.72183702828965
-73.92316394212943	40.789174998567326
-74.00645001962403	40.738755025559115
-73.9337119516066	40.84422996101015
-73.97472201245841	40.725466995601025
-73.92942997447359	40.79883897914752
-74.0179510041683	40.68855997509456
-73.9729120279486	40.7396790139791
-73.93827003388219	40.796318972341396
-73.95860704447703	40.77820998589704
-73.9809099706342	40.71426302061923
-73.97092703787949	40.7959969850176
-73.98316995880359	40.785919963466554
-74.00223894157881	40.71500401299262
-73.92974604645892	40.78632600691864
-73.91693054042942	40.790461895573266
-73.94649994700504	40.76546998833617
-74.00881600170806	40.704881986050545
-73.9408470010114	40.80833300278189
-73.9566059894397	40.76078799397198
-73.9494449622449	40.83098298789393
-73.92959893162796	40.786271961463235
-73.98081099945007	40.78247597213029
-73.92297494604064	40.7980169787721
-73.94815199577047	40.7896709780566
-73.95828601579704	40.75922796444884
-73.95312101419657	40.812690018387954
-74.00168298023634	40.71375900843679
-73.92685699698417	40.85622302204222
-73.9891970074758	40.70998100998991
-74.00382503016189	40.76070800558741
-74.01095900549744	40.6902970334629
-74.00804998381717	40.739374966287244
-73.94525301644646	40.84860102760536
-73.99260604057004	40.71511402537682
-73.9946830000323	40.7579089972155
-73.9611550175159	40.77762398790498
-73.93237797404707	40.81945297975036
-73.92350276767012	40.78653447512322
-73.98461905572067	40.71060799852298
-74.00123797674706	40.762009970275834
-73.93781005903575	40.79454496210801
-73.94894997072893	40.82830698255514
-73.95963098556808	40.77105099157234
-73.97476304485335	40.746274955545545
-74.02146003301759	40.69070695603444
-73.98167297632978	40.71627702191892
-74.0144820015894	40.704706007207065
-73.97389403899551	40.73109703387624
-73.94266203380752	40.81656099282581
-73.9961010055188	40.71607496050771
-73.97488003321311	40.77469199775834
-74.01709197995758	40.68861302147488
-73.95622598861921	40.78719899127427
-73.92660896643775	40.85784399752244
-73.9740380050614	40.73086796781981
-74.00276796287308	40.728479038729624
-73.97127800998737	40.80107298110577
-73.92267339800779	40.792693721439306
-73.99898899775421	40.75290901212918
-73.98844601509192	40.7467770251894
-73.97551197008612	40.72860696876027
-73.96863798394969	40.80419097743278
-73.9438030491853	40.825322011411025
-73.96148500248312	40.81833202667648
-73.9871040471967	40.77231597511914
-74.01511205341583	40.70938598354688
-73.99052904737034	40.719159961204966
-73.94745898088465	40.78774200733113
-73.97578200119933	40.725908992500756
-73.9846180158057	40.74274096508475
-73.98005095158607	40.74901703941011
-73.93442197228838	40.85271895911827
-73.97369003170547	40.793763022848395
-73.94491101033962	40.85007399185497
-73.94459402676675	40.85034296091738
-73.94261894734024	40.79993197330833
-73.99054895515275	40.70738596585928
-73.95859398288036	40.7585940307567
-73.94906998896414	40.78840700448506
-73.97352701732059	40.73123799546835
-74.00431605814046	40.71182303699927
-73.9866879930394	40.77167002437945
-73.92260961497716	40.7853299125519
-73.98116802147975	40.71535298138306
-73.97659705826923	40.79564501441692
-73.9861520248669	40.720736995747686
-73.9329029768688	40.80285895578134
-73.96081596770938	40.78168496817893
-73.92976399611773	40.801335040387315
-73.96837496294032	40.75073196564318
-73.94424305163817	40.78255399551531
-73.91223205627924	40.86819604255205
-73.97966801545819	40.72012701031078
-73.91633131634403	40.79105546705404
-73.97885396583534	40.72406497568485
-74.0165929818062	40.704278990578246
-73.93687696594156	40.85509897934665
-74.01431200792548	40.688180962226646
-74.00329996528957	40.72872001603119
-74.00221404353388	40.72031096073095
-73.97363399326474	40.731243000624026
-73.95255700090625	40.82645300429661
-73.9954119849134	40.75711900185384
-73.99344697658908	40.72159899240432
-73.93225994131365	40.86674802154179
-73.96038799913248	40.77559100780071
-73.93590196330503	40.79957402495001
-73.92958198068138	40.85248001715258
-73.95303003338088	40.76411402259392
-74.00036503300308	40.7237879954017
-73.93968094398032	40.84906404227845
-73.93732002785111	40.80765602501867
-74.01708695935494	40.69321498213526
-73.97483602441606	40.736470020353586
-73.96333904489437	40.79608904540997
-74.0029599734883	40.71050302916933
-73.95804405243481	40.778799996009894
-73.95156105667252	40.773066002061476
-73.99301699554069	40.71435099000123
-74.00011209254679	40.70947548928173
-74.01265399269553	40.71865498457114
-73.94182604199952	40.78455197743252
-73.93489304230016	40.81652303852199
-73.99558196614859	40.757380013797246
-73.99524996959721	40.70490100025759
-73.98446896141174	40.76076702550199
-74.01938997691069	40.6910460380882
-73.94371094434281	40.79859496086218
-73.93913095720448	40.833280024482555
-73.94047996392662	40.795629971536556
-73.99461298558758	40.714416971358794
-73.94180596407682	40.84970602688621
-73.97397801015084	40.757167976889555
-73.96252003438552	40.78138798271641
-73.98548496861983	40.752921980898876
-73.96940798537717	40.74676001680685
